timestamp,label,attack_tag,attack_segment_id,signal_name,anomaly_score,final_threshold,prediction,trust_score,ips_mode,vehicle_speed,vehicle_steering,source_path
1771685792.688886,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685792.798448,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685792.912836,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.015119,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.127691,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.231759,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.34789,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.448537,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.5591419,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.672865,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.7733812,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.8894799,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685793.999937,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.1143832,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.2138612,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.3270762,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.427829,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.539056,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.652086,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
